LABEL,PAGE_HTML,LINK
nein,1644.txt,https://www.thueringer-allgemeine.de/themen/corona-thueringen/
nein,1645.txt,https://www.thueringer-allgemeine.de/regionen/erfurt/unkomplizierter-impfschutz-am-moskauer-platz-in-erfurt-id233295403.html
nein,1646.txt,https://www.thueringer-allgemeine.de/regionen/eichsfeld/inzidenzwert-im-eichsfeld-liegt-bei-33-2-id233295475.html
nein,1647.txt,https://www.thueringer-allgemeine.de/leben/gesundheit-medizin/inzidenz-in-thueringen-steigt-ilm-kreis-in-warnstufe-eins-id233295427.html
nein,1648.txt,https://www.thueringer-allgemeine.de/regionen/muehlhausen/38-corona-infektionen-im-unstrut-hainich-kreis-id233294129.html
nein,1649.txt,https://www.thueringer-allgemeine.de/regionen/eisenach/mobiles-impf-team-in-eisenach-nord-id233294619.html
nein,1650.txt,https://www.thueringer-allgemeine.de/regionen/artern/vier-neue-coronafaelle-im-kyffhaeuserkreis-id233294301.html
nein,1651.txt,https://www.thueringer-allgemeine.de/regionen/apolda/neun-neue-corona-faelle-im-weimarer-land-id233291697.html
nein,1652.txt,https://www.thueringer-allgemeine.de/leben/landkreis-sonneberg-in-thueringen-mit-hoechster-inzidenz-id233289497.html
nein,1653.txt,https://www.thueringer-allgemeine.de/politik/plaedoyer-fuer-2g-im-thueringer-gastgewerbe-id233285571.html
ja,1654.txt,https://www.mdr.de/nachrichten/thueringen/corona-verordnung-august-neu-100.html
ja,1655.txt,https://thueringen.de/verkuendungen
nein,1656.txt,https://www.landesregierung-thueringen.de/
ja,1657.txt,https://corona.thueringen.de/
nein,1658.txt,https://www.landesregierung-thueringen.de/medien/veranstaltungen/detailseite/neue-ministerin-fuer-infrastruktur-und-landwirtschaft
nein,1659.txt,https://www.landesregierung-thueringen.de/medien/veranstaltungen/detailseite/neuer-probensaal-fuer-die-staatskapelle-weimar
nein,1660.txt,https://www.staatskanzlei-thueringen.de/
nein,1661.txt,https://www.staatskanzlei-thueringen.de/medienservice/veranstaltungsberichte/detailseite/default-2c79fd2cb7
nein,1662.txt,https://bildung.thueringen.de/
nein,1663.txt,https://bildung.thueringen.de/aktuell/thueringer-impfportal-auch-fuer-schulen-freigeschaltet
nein,1664.txt,https://bildung.thueringen.de/aktuell/leo-trepp-schuelerpreis-juedisches-erforschen-neues-entdecken-wird-bundesweit-erstmalig-zum-schuljahresbeginn-2021-2022-ausgelobt
nein,1665.txt,https://bildung.thueringen.de/aktuell/thueringer-schuelerinnen-und-schueler-erhalten-fuer-das-neue-schuljahr-testnachweise
nein,1666.txt,https://bildung.thueringen.de/aktuell/schuljahr-2021-22-soll-praesenzschuljahr-werden-1506-neue-lehrkraefte-eingestellt
nein,1667.txt,https://bildung.thueringen.de/aktuell/maximaldauer-fuer-schulversuch-erreicht-land-unterbreitet-lehrerinnen-und-lehrer-an-drei-jenaer-schulen-uebernahmeangebot-in-landesdienst
nein,1668.txt,https://innen.thueringen.de/
nein,1669.txt,https://startpolizei.thueringen.de/
nein,1670.txt,https://innen.thueringen.de/wir/presse/veranstaltungen/respektdenrettern-tour-2021
nein,1671.txt,https://innen.thueringen.de/detailanzeige/45-2021
nein,1672.txt,https://innen.thueringen.de/detailanzeige/66-2021
nein,1673.txt,https://innen.thueringen.de/detailanzeige/32-2021
ja,1674.txt,https://www.mdr.de/nachrichten/thueringen/th-thema-corona-virus-ueberblick-100.html
nein,1675.txt,https://infrastruktur-landwirtschaft.thueringen.de/
nein,1676.txt,https://justiz.thueringen.de/aktuelles/medieninformationen/detailseite/34-2021
ja,1677.txt,https://justiz.thueringen.de/aktuelles/corona
nein,1678.txt,https://finanzen.thueringen.de/
nein,1679.txt,https://wirtschaft.thueringen.de/
nein,1680.txt,https://wirtschaft.thueringen.de/ministerium/presseservice/detailseite-1/gruenderwettbewerb-get-started2gether-9-von-12-start-ups-pitchen-sich-zum-erfolg
nein,1681.txt,https://wirtschaft.thueringen.de/ministerium/presseservice/detailseite-1/tiefensee-digitalisierung-wird-akademische-lehre-und-forschung-dauerhaft-veraendern
nein,1682.txt,https://wirtschaft.thueringen.de/ministerium/presseservice/detailseite-1/baustart-fuer-glasfasernetz-im-ilm-kreis
nein,1683.txt,https://wirtschaft.thueringen.de/ministerium/presseservice/detailseite-1/heilbaedertag-in-saalfeld-tiefensee-sieht-gute-wachstumschancen-fuer-gesundheitstourismus-in-thueringen
nein,1684.txt,https://wirtschaft.thueringen.de/ministerium/presseservice/detailseite-1/land-spricht-vorlaeufigen-antragsstopp-fuer-die-gewerbliche-grw-investitionsfoerderung-aus
nein,1685.txt,https://wirtschaft.thueringen.de/ministerium/presseservice/detailseite-1/modernisierung-der-waikiki-badewelt-tiefensee-uebergibt-foerderung-fuer-gutachen-und-planungskosten-an-stadt-zeulenroda
nein,1686.txt,https://www.tmasgff.de/arbeit
nein,1687.txt,https://www.tmasgff.de/arbeit/arbeitsgruppen-und-allianzen
nein,1688.txt,https://www.tmasgff.de/arbeit/foerderung
nein,1689.txt,https://www.tmasgff.de/gesundheit
nein,1690.txt,https://www.tmasgff.de/verbraucherschutz
nein,1691.txt,https://www.tmasgff.de/veterinaerwesen
nein,1692.txt,https://www.tmasgff.de/soziales
nein,1693.txt,https://www.tmasgff.de/publikationen#pub35
nein,1694.txt,https://www.tmasgff.de/soziales/familie
nein,1695.txt,https://www.tmasgff.de/soziales/senioren
nein,1696.txt,https://www.tmasgff.de/soziales/pflege
nein,1697.txt,https://www.tmasgff.de/soziales/soziales-entschaedigungsrecht
nein,1698.txt,https://www.tmasgff.de/soziales/soziale-hilfen
nein,1699.txt,https://www.tmasgff.de/soziales/menschen-mit-behinderungen
nein,1700.txt,https://www.thueringen-entdecken.de/
nein,1701.txt,https://www.thueringen-entdecken.de/unsere-geschichte
nein,1702.txt,https://www.thueringen-entdecken.de/unsere-natur
nein,1703.txt,https://bildung.thueringen.de/bildung/bildungsplan
ja,1704.txt,https://thueringen.de/
nein,1705.txt,https://bildung.thueringen.de/bildung/kindergarten
nein,1706.txt,https://bildung.thueringen.de/bildung/inklusion
nein,1707.txt,https://bildung.thueringen.de/bildung/politische-bildung
nein,1708.txt,https://bildung.thueringen.de/bildung/bne
nein,1709.txt,https://bildung.thueringen.de/bildung/erwachsenenbildung
nein,1710.txt,https://bildung.thueringen.de/bildung/bildungsfreistellung
nein,1711.txt,https://bildung.thueringen.de/bildung/haeusliches-lernen
nein,1712.txt,https://bildung.thueringen.de/schule/schularten
nein,1713.txt,https://bildung.thueringen.de/schule/aktiv
nein,1714.txt,https://bildung.thueringen.de/schule/thema
nein,1715.txt,https://bildung.thueringen.de/schule/schulwesen
nein,1716.txt,https://bildung.thueringen.de/schule/dialog-schule-2030
nein,1717.txt,https://bildung.thueringen.de/schule/ganztagsschule
nein,1718.txt,https://www.mdr.de/nachrichten/thueringen/corona-zahlen-grafiken-aktuell-statistik-100.html
ja,1719.txt,https://www.mv-corona.de/news/so-funktioniert-die-neue-corona-ampel
